
Joint Seat Allocation Authority 2025
IITs, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2025-26

 Home
 CSC Login
Opening and Closing Ranks
Round No

6
Institute Type

ALL
Institute Name

ALL
Academic Program

ALL
Seat Type / Category

ALL
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	404	404
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	12789	15820
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	4587	14399
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	10663	22244
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	6925	6925
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	18040	26282
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	26381	37492
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Female-only (including Supernumerary)	1361	1361
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	3967	4030
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	5583	5583
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	7025	8232
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	14040	14627
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	3824	4776
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	5204	5204
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1693	2026
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	1865	1865
National Institute of Technology Calicut	Chemical Engineering (4 Years, Bachelor of Technology)	OS	ST (PwD)	Gender-Neutral	39	39
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	26878	41708
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	29021	41612
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1679	1679
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	35774	73713
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	67629	67629
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	11979	13847
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	12483	13708
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	918	918
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Female-only (including Supernumerary)	782	782
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	7320	16350
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	5481	10955
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	6144	32066
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	5355	5355
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	HS	ST (PwD)	Gender-Neutral	86	86
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	25366	32686
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	41048	44379
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	801	801
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Female-only (including Supernumerary)	1419	1419
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	4519	4882
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	6608	6681
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS (PwD)	Gender-Neutral	193	193
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	9211	10644
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	15265	16243
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	434	434
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	4252	5426
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	5582	6714
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	SC (PwD)	Gender-Neutral	359	359
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1203	1422
National Institute of Technology Calicut	Civil Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	1521	1802
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	2998	8428
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	7893	12242
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	42	42
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Female-only (including Supernumerary)	135	135
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	3048	7037
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	14823	21987
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	1843	2881
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	4023	4572
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	51	51
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	490	4674
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	1152	1544
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC (PwD)	Gender-Neutral	80	80
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	296	655
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	3457	3457
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	3651	5222
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	5857	8205
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	134	134
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	585	662
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	1230	1457
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	1147	1790
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	3326	4157
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	98	98
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	485	829
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	1478	1859
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	163	335
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	421	421
National Institute of Technology Calicut	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	ST (PwD)	Female-only (including Supernumerary)	45	45
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	12947	16349
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	17132	19667
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	617	617
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Female-only (including Supernumerary)	716	716
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	13250	18532
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	14458	49485
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	4313	5091
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	7155	7896
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	318	318
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	6192	9485
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	2431	8418
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	2646	4781
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	13025	13025
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	8581	11727
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	15495	21093
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	390	557
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	1559	1708
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	3464	3464
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	3093	4430
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	6845	8562
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	264	264
National Institute of Technology Calicut	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Female-only (including Supernumerary)	358	358
