
Joint Seat Allocation Authority 2025
IITs, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2025-26

 Home
 CSC Login
Opening and Closing Ranks
Round No
Institute Type
Institute Name
Academic Program
Seat Type / Category
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Technology Bombay	Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	SC	Gender-Neutral	128	293
Indian Institute of Technology Bombay	Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	SC	Female-only (including Supernumerary)	715	998
Indian Institute of Technology Bombay	Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	ST	Gender-Neutral	168	204
Indian Institute of Technology Bombay	Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	ST	Female-only (including Supernumerary)	248	248
Indian Institute of Technology Bombay	Energy Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	1810	2494
Indian Institute of Technology Bombay	Energy Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	4087	6136
Indian Institute of Technology Bombay	Energy Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	381	494
Indian Institute of Technology Bombay	Energy Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1422	1422
Indian Institute of Technology Bombay	Energy Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1089	1455
Indian Institute of Technology Bombay	Energy Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	3365	3818
Indian Institute of Technology Bombay	Energy Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	320	841
Indian Institute of Technology Bombay	Energy Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2222	2222
Indian Institute of Technology Bombay	Energy Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	678	732
Indian Institute of Technology Bombay	Energy Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1090	1090
Indian Institute of Technology Bombay	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	122	1490
Indian Institute of Technology Bombay	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	3126	5593
Indian Institute of Technology Bombay	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	40	40
Indian Institute of Technology Bombay	Engineering Physics (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	135	475
Indian Institute of Technology Bombay	Engineering Physics (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1172	1172
Indian Institute of Technology Bombay	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	269	1247
Indian Institute of Technology Bombay	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1588	3828
Indian Institute of Technology Bombay	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	26P	26P
Indian Institute of Technology Bombay	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	483	850
Indian Institute of Technology Bombay	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1089	1213
Indian Institute of Technology Bombay	Engineering Physics (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	353	638
Indian Institute of Technology Bombay	Engineering Physics (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	642	642
Indian Institute of Technology Bombay	Environmental Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	3143	4696
Indian Institute of Technology Bombay	Environmental Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	8026	8925
Indian Institute of Technology Bombay	Environmental Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	78P	78P
Indian Institute of Technology Bombay	Environmental Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	802	959
Indian Institute of Technology Bombay	Environmental Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2412	2412
Indian Institute of Technology Bombay	Environmental Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2015	2587
Indian Institute of Technology Bombay	Environmental Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	5175	5253
Indian Institute of Technology Bombay	Environmental Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1143	1375
Indian Institute of Technology Bombay	Environmental Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2221	2221
Indian Institute of Technology Bombay	Environmental Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	792	821
Indian Institute of Technology Bombay	Environmental Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1239	1239
Indian Institute of Technology Bombay	Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	264	1133
Indian Institute of Technology Bombay	Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	2669	3012
Indian Institute of Technology Bombay	Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	58	58
Indian Institute of Technology Bombay	Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	161	222
Indian Institute of Technology Bombay	Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	711	711
Indian Institute of Technology Bombay	Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	668	974
Indian Institute of Technology Bombay	Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	2844	2913
Indian Institute of Technology Bombay	Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	100P	100P
Indian Institute of Technology Bombay	Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	332	692
Indian Institute of Technology Bombay	Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1172	1172
Indian Institute of Technology Bombay	Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	104	289
Indian Institute of Technology Bombay	Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	582	582
Indian Institute of Technology Bombay	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	490	1779
Indian Institute of Technology Bombay	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	2816	4693
Indian Institute of Technology Bombay	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	89	93
Indian Institute of Technology Bombay	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	201	336
Indian Institute of Technology Bombay	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	859	1086
Indian Institute of Technology Bombay	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	13P	13P
Indian Institute of Technology Bombay	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	335	926
Indian Institute of Technology Bombay	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1158	2632
Indian Institute of Technology Bombay	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	67	69
Indian Institute of Technology Bombay	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	168	507
Indian Institute of Technology Bombay	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	859	1179
Indian Institute of Technology Bombay	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	129	291
Indian Institute of Technology Bombay	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	636	766
Indian Institute of Technology Bombay	Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	2584	4119
Indian Institute of Technology Bombay	Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	6628	8075
Indian Institute of Technology Bombay	Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	92P	92P
Indian Institute of Technology Bombay	Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	580	916
Indian Institute of Technology Bombay	Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1515	1782
Indian Institute of Technology Bombay	Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1356	2159
Indian Institute of Technology Bombay	Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	3893	4903
Indian Institute of Technology Bombay	Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	968	1345
Indian Institute of Technology Bombay	Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2121	2209
Indian Institute of Technology Bombay	Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	377	677
Indian Institute of Technology Bombay	Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	864	1156
Indian Institute of Technology Mandi	B.Tech in General Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	6043	10184
Indian Institute of Technology Mandi	B.Tech in General Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	16970	17710
Indian Institute of Technology Mandi	B.Tech in General Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1494	1847
Indian Institute of Technology Mandi	B.Tech in General Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2826	2826
Indian Institute of Technology Mandi	B.Tech in General Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	4150	4674
Indian Institute of Technology Mandi	B.Tech in General Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	7992	9103
Indian Institute of Technology Mandi	B.Tech in General Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2311	2520
Indian Institute of Technology Mandi	B.Tech in General Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3866	3866
Indian Institute of Technology Mandi	B.Tech in General Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1216	1315
Indian Institute of Technology Mandi	B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	10782	12961
Indian Institute of Technology Mandi	B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	23258	23299
Indian Institute of Technology Mandi	B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1778	2056
Indian Institute of Technology Mandi	B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	3624	3624
Indian Institute of Technology Mandi	B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	4835	5338
Indian Institute of Technology Mandi	B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	9160	9183
Indian Institute of Technology Mandi	B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2554	2793
Indian Institute of Technology Mandi	B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3968	3968
Indian Institute of Technology Mandi	B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1334	1357
Indian Institute of Technology Mandi	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	3887	4221
Indian Institute of Technology Mandi	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	9721	9846
Indian Institute of Technology Mandi	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	193P	193P
Indian Institute of Technology Mandi	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	529	614
Indian Institute of Technology Mandi	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1303	1303
Indian Institute of Technology Mandi	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1498	1927
Indian Institute of Technology Mandi	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	4094	4949
Indian Institute of Technology Mandi	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1007	1329
Indian Institute of Technology Mandi	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1559	1559
Indian Institute of Technology Mandi	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	600	617
Indian Institute of Technology Mandi	B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	4593	6095
Indian Institute of Technology Mandi	B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	11355	12496
Indian Institute of Technology Mandi	B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	898	996
Indian Institute of Technology Mandi	B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2405	2405
Indian Institute of Technology Mandi	B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1975	2842
Indian Institute of Technology Mandi	B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	6323	6451
Indian Institute of Technology Mandi	B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	929	1503
Indian Institute of Technology Mandi	B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3523	3523
Indian Institute of Technology Mandi	B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	924	994
Indian Institute of Technology Mandi	Bio Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	10962	13563
Indian Institute of Technology Mandi	Bio Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	21521	22651
Indian Institute of Technology Mandi	Bio Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1998	2139
Indian Institute of Technology Mandi	Bio Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	3890	3890
Indian Institute of Technology Mandi	Bio Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	5377	5593
